Date,Open,High,Low,Close,Volume,Currency
2019-12-15,1.8732479810714722,1.8927069902420044,1.8052890300750732,1.881203055381775,1257936,USD
2019-12-16,1.881203055381775,1.9190059900283813,1.8507729768753052,1.8657790422439575,4990188,USD
2019-12-17,1.8657790422439575,1.8868370056152344,1.8011980056762695,1.8090579509735107,2709877,USD
2019-12-18,1.8090579509735107,1.906633973121643,1.7985010147094727,1.899817943572998,5325748,USD
2019-12-19,1.899817943572998,2.0551869869232178,1.8856350183486938,2.051335096359253,7756980,USD
2019-12-20,2.051335096359253,2.2239739894866943,2.051335096359253,2.164663076400757,11601787,USD
2019-12-21,2.164663076400757,2.1672608852386475,2.1387670040130615,2.1627988815307617,4510328,USD
2019-12-22,2.16206693649292,2.279629945755005,2.152100086212158,2.277825117111206,14021572,USD
2019-12-23,2.2800800800323486,2.3043129444122314,2.1876790523529053,2.197727918624878,11749123,USD
2019-12-24,2.1985509395599365,2.2288689613342285,2.143886089324951,2.17657208442688,2483024,USD
2019-12-25,2.17657208442688,2.1860148906707764,2.1467630863189697,2.162278890609741,2187606,USD
2019-12-26,2.1632978916168213,2.184483051300049,2.1385419368743896,2.1488020420074463,3416033,USD
2019-12-27,2.1489648818969727,2.18847393989563,2.1341300010681152,2.1625330448150635,3720941,USD
2019-12-28,2.1625330448150635,2.1959309577941895,2.158324956893921,2.1797239780426025,2434170,USD
2019-12-29,2.17980694770813,2.2490899562835693,2.176032066345215,2.218596935272217,2834759,USD
2019-12-30,2.218801975250244,2.227665901184082,2.1615068912506104,2.172853946685791,2380867,USD
2019-12-31,2.1726760864257812,2.1923909187316895,2.1407630443573,2.144674062728882,2134864,USD
2020-01-01,2.144718885421753,2.163909912109375,2.140678882598877,2.143433094024658,1589200,USD
2020-01-02,2.143112897872925,2.163055896759033,2.129180908203125,2.1418540477752686,3721555,USD
2020-01-03,2.144848108291626,2.237168073654175,2.1389379501342773,2.2096710205078125,5532734,USD
2020-01-04,2.2094030380249023,2.22326397895813,2.1704330444335938,2.1847150325775146,2715704,USD
2020-01-05,2.1845920085906982,2.2148799896240234,2.1484479904174805,2.15487003326416,3934363,USD
2020-01-06,2.1530659198760986,2.1937949657440186,2.139600992202759,2.1902759075164795,5286374,USD
2020-01-07,2.1902759075164795,2.236814022064209,2.1348509788513184,2.1679160594940186,15062625,USD
2020-01-08,2.167581081390381,2.197796106338501,2.1319050788879395,2.1858139038085938,19029044,USD
2020-01-09,2.185230016708374,2.185230016708374,2.1353819370269775,2.1767399311065674,9430311,USD
2020-01-10,2.1759119033813477,2.233804941177368,2.1339800357818604,2.229614019393921,14675801,USD
2020-01-11,2.229614019393921,2.232572078704834,2.1329851150512695,2.1485629081726074,5803289,USD
2020-01-12,2.1479549407958984,2.2114040851593018,2.1348960399627686,2.18894100189209,3630212,USD
2020-01-13,2.1879870891571045,2.1879870891571045,2.1418609619140625,2.1608939170837402,2940804,USD
2020-01-14,2.161428928375244,2.2217090129852295,2.1532559394836426,2.179442882537842,13893373,USD
2020-01-15,2.178955078125,2.3653149604797363,2.1653859615325928,2.365022897720337,16714813,USD
2020-01-16,2.3656580448150635,2.403503894805908,2.2939651012420654,2.3988430500030518,11841059,USD
2020-01-17,2.3981640338897705,2.472338914871216,2.375859022140503,2.3903648853302,9870926,USD
2020-01-18,2.390691041946411,2.406485080718994,2.3391799926757812,2.383168935775757,4476352,USD
2020-01-19,2.383168935775757,2.429874897003174,2.2609241008758545,2.283015012741089,9409883,USD
2020-01-20,2.283015012741089,2.2943809032440186,2.211250066757202,2.2676870822906494,5575165,USD
2020-01-21,2.266961097717285,2.352386951446533,2.2613580226898193,2.3519740104675293,4975268,USD
2020-01-22,2.350270986557007,2.3564178943634033,2.294351100921631,2.31968092918396,4750574,USD
2020-01-23,2.320509910583496,2.324225902557373,2.18202805519104,2.230808973312378,7813966,USD
2020-01-24,2.230808973312378,2.2863380908966064,2.196274995803833,2.268299102783203,4532178,USD
2020-01-25,2.268894910812378,2.268894910812378,2.2091259956359863,2.2222819328308105,2658322,USD
2020-01-26,2.2219719886779785,2.289669990539551,2.2037110328674316,2.2864599227905273,4249864,USD
2020-01-27,2.287055015563965,2.4068520069122314,2.287055015563965,2.375446081161499,6384886,USD
2020-01-28,2.3758039474487305,2.4437010288238525,2.340723991394043,2.4437010288238525,8340562,USD
2020-01-29,2.444459915161133,2.4514429569244385,2.350743055343628,2.3560590744018555,10064881,USD
2020-01-30,2.355978012084961,2.4230101108551025,2.3243699073791504,2.4094960689544678,10180765,USD
2020-01-31,2.4097518920898438,2.4127449989318848,2.3244080543518066,2.371485948562622,9411944,USD
2020-02-01,2.370058059692383,2.387073040008545,2.332305908203125,2.3513779640197754,5230025,USD
2020-02-02,2.351167917251587,2.380409002304077,2.3045051097869873,2.322287082672119,5998617,USD
2020-02-03,2.322287082672119,2.3699469566345215,2.267709970474243,2.301224946975708,10793195,USD
2020-02-04,2.3016440868377686,2.315593957901001,2.214303970336914,2.2481698989868164,5334975,USD
2020-02-05,2.2484209537506104,2.3791120052337646,2.2436280250549316,2.344559907913208,9342766,USD
2020-02-06,2.345381021499634,2.413757085800171,2.3205599784851074,2.3992350101470947,10453508,USD
2020-02-07,2.4020960330963135,2.4422109127044678,2.3570640087127686,2.380100965499878,9103510,USD
2020-02-08,2.3810911178588867,2.401654005050659,2.341768980026245,2.3824079036712646,4803219,USD
2020-02-09,2.381190061569214,2.433742046356201,2.370306968688965,2.408008098602295,5015156,USD
2020-02-10,2.4087719917297363,2.538857936859131,2.3319640159606934,2.49611496925354,19011417,USD
2020-02-11,2.49641489982605,2.5531630516052246,2.4251720905303955,2.5530569553375244,6035612,USD
2020-02-12,2.5523951053619385,2.612701892852783,2.542356014251709,2.579690933227539,5439748,USD
2020-02-13,2.579690933227539,2.6101620197296143,2.4851129055023193,2.5166709423065186,10442035,USD
2020-02-14,2.516603946685791,2.5663421154022217,2.510438919067383,2.564582109451294,3003536,USD
2020-02-15,2.564582109451294,2.5772039890289307,2.4779419898986816,2.521596908569336,8613215,USD
2020-02-16,2.5192298889160156,3.36103892326355,2.516155958175659,2.964121103286743,55616307,USD
2020-02-17,2.9632060527801514,2.965351104736328,2.5186939239501953,2.7267329692840576,23238816,USD
2020-02-18,2.72611403465271,2.8493049144744873,2.694019079208374,2.8421990871429443,3661476,USD
2020-02-19,2.8428471088409424,2.8465399742126465,2.6463770866394043,2.6635069847106934,3451585,USD
2020-02-20,2.6650800704956055,2.6650800704956055,2.5943620204925537,2.6273880004882812,4426589,USD
2020-02-21,2.628649950027466,2.7117979526519775,2.622497081756592,2.6904609203338623,2668053,USD
2020-02-22,2.6901299953460693,2.6917920112609863,2.651952028274536,2.6771810054779053,1872222,USD
2020-02-23,2.6771810054779053,2.7545909881591797,2.6725449562072754,2.747994899749756,1940538,USD
2020-02-24,2.749458074569702,2.7617580890655518,2.5507590770721436,2.6123340129852295,3336696,USD
2020-02-25,2.6120290756225586,2.614280939102173,2.4589169025421143,2.4750750064849854,5534305,USD
2020-02-26,2.472872018814087,2.4765141010284424,2.2023420333862305,2.2906880378723145,11122615,USD
2020-02-27,2.2913970947265625,2.4615681171417236,2.228214979171753,2.4344770908355713,5531337,USD
2020-02-28,2.4404819011688232,2.621782064437866,2.4404819011688232,2.609684944152832,5187729,USD
2020-02-29,2.606926918029785,2.6817240715026855,2.596005916595459,2.598257064819336,4075326,USD
2020-03-01,2.5960071086883545,2.650768995285034,2.530877113342285,2.5621490478515625,2822044,USD
2020-03-02,2.56264591217041,2.6893680095672607,2.5508921146392822,2.6679489612579346,3378102,USD
2020-03-03,2.6677780151367188,2.713238000869751,2.616668939590454,2.644062042236328,2172564,USD
2020-03-04,2.644587993621826,2.687514066696167,2.6185460090637207,2.6404340267181396,1850742,USD
2020-03-05,2.6412460803985596,2.7765610218048096,2.6412460803985596,2.727571964263916,2140264,USD
2020-03-06,2.727571964263916,2.8045730590820312,2.7212460041046143,2.789268970489502,1881685,USD
2020-03-07,2.790822982788086,2.7933919429779053,2.6776249408721924,2.6855199337005615,1643859,USD
2020-03-08,2.6855199337005615,2.6865310668945312,2.439357042312622,2.452388048171997,3284962,USD
2020-03-09,2.452514886856079,2.452514886856079,2.375180959701538,2.40883207321167,3359826,USD
2020-03-10,2.4070920944213867,2.477034091949463,2.3995819091796875,2.453162908554077,3412390,USD
2020-03-11,2.453320026397705,2.4751510620117188,2.269418954849243,2.395098924636841,2165453,USD
2020-03-12,2.3943979740142822,2.398008108139038,2.049030065536499,2.151832103729248,21986540,USD
2020-03-13,2.1454079151153564,2.2320950031280518,1.9478299617767334,2.043247938156128,45944176,USD
2020-03-14,2.0495870113372803,2.0788590908050537,1.986611008644104,2.0289509296417236,23371165,USD
2020-03-15,2.0289509296417236,2.269299030303955,2.011230945587158,2.093440055847168,10433324,USD
2020-03-16,2.0932490825653076,2.0933659076690674,1.9746949672698975,2.010495901107788,13600333,USD
2020-03-17,2.007581949234009,2.1158339977264404,1.979848027229309,2.058100938796997,10787498,USD
2020-03-18,2.050394058227539,2.0968780517578125,2.029711961746216,2.055037021636963,11346464,USD
2020-03-19,2.055037021636963,2.4910130500793457,2.055037021636963,2.431006908416748,11575231,USD
2020-03-20,2.4306790828704834,2.6801490783691406,2.196063995361328,2.3700380325317383,13483504,USD
2020-03-21,2.375933885574341,2.4392900466918945,2.2655770778656006,2.3796770572662354,8593497,USD
2020-03-22,2.379615068435669,2.4542860984802246,2.222925901412964,2.2350850105285645,10900304,USD
2020-03-23,2.2350850105285645,2.4362099170684814,2.195729970932007,2.4362099170684814,7585946,USD
2020-03-24,2.4353549480438232,2.568869113922119,2.419814109802246,2.4881699085235596,3102335,USD
2020-03-25,2.487852096557617,2.538256883621216,2.4167699813842773,2.4585559368133545,2933285,USD
2020-03-26,2.4585559368133545,2.5110740661621094,2.436798095703125,2.5015389919281006,1539672,USD
2020-03-27,2.503200054168701,2.505808115005493,2.381239891052246,2.382741928100586,2770079,USD
2020-03-28,2.3828558921813965,2.3853659629821777,2.257714033126831,2.3130741119384766,2724905,USD
2020-03-29,2.313697099685669,2.3150689601898193,2.193315029144287,2.1954569816589355,2380726,USD
2020-03-30,2.1932730674743652,2.4149720668792725,2.186777114868164,2.3994200229644775,3128295,USD
2020-03-31,2.3956000804901123,2.4433159828186035,2.393212080001831,2.4111170768737793,2208256,USD
2020-04-01,2.4111170768737793,2.4481139183044434,2.3066511154174805,2.4481139183044434,2215969,USD
2020-04-02,2.448654890060425,2.578895092010498,2.4311859607696533,2.4879140853881836,3663529,USD
2020-04-03,2.487720012664795,2.5634539127349854,2.4411520957946777,2.4843571186065674,2147098,USD
2020-04-04,2.4833600521087646,2.5519659519195557,2.4613430500030518,2.541780948638916,2431952,USD
2020-04-05,2.543637990951538,2.5532519817352295,2.4844870567321777,2.5181210041046143,1521683,USD
2020-04-06,2.518568992614746,2.752121925354004,2.5141971111297607,2.752121925354004,1935698,USD
2020-04-07,2.7560269832611084,2.8122410774230957,2.637671947479248,2.660590887069702,2300668,USD
2020-04-08,2.6603360176086426,2.751784086227417,2.6501400470733643,2.736151933670044,1460848,USD
2020-04-09,2.7341699600219727,2.741931915283203,2.669696092605591,2.724431037902832,1385641,USD
2020-04-10,2.724458932876587,2.724458932876587,2.4922189712524414,2.521294116973877,1826524,USD
2020-04-11,2.521294116973877,2.558659076690674,2.4933369159698486,2.523844003677368,1356748,USD
2020-04-12,2.5227859020233154,2.6362369060516357,2.5049190521240234,2.5780909061431885,1886315,USD
2020-04-13,2.577014923095703,2.5799570083618164,2.465970039367676,2.5753870010375977,2455690,USD
2020-04-14,2.5753870010375977,2.6662869453430176,2.565727949142456,2.607417106628418,1869501,USD
2020-04-15,2.6066060066223145,2.6479411125183105,2.4993200302124023,2.5036680698394775,1797220,USD
2020-04-16,2.5033349990844727,2.718169927597046,2.4560649394989014,2.718169927597046,3326954,USD
2020-04-17,2.718219041824341,2.746670961380005,2.679893970489502,2.7154688835144043,2261551,USD
2020-04-18,2.7154688835144043,2.805461883544922,2.7146999835968018,2.797368049621582,1959471,USD
2020-04-19,2.798002004623413,2.8092410564422607,2.7378480434417725,2.7556400299072266,1922915,USD
2020-04-20,2.7551329135894775,2.793972969055176,2.5804131031036377,2.5982019901275635,1929161,USD
2020-04-21,2.5966320037841797,2.6416409015655518,2.5800700187683105,2.5937840938568115,2540137,USD
2020-04-22,2.593966007232666,2.724797010421753,2.583281993865967,2.70817494392395,1693901,USD
2020-04-23,2.708411931991577,2.7952630519866943,2.684135913848877,2.7626988887786865,2574530,USD
2020-04-24,2.7627010345458984,2.824626922607422,2.7627010345458984,2.8054099082946777,2408822,USD
2020-04-25,2.8042690753936768,2.8664979934692383,2.79567289352417,2.8369109630584717,1766004,USD
2020-04-26,2.835345983505249,2.8760600090026855,2.8229169845581055,2.8485240936279297,1546370,USD
2020-04-27,2.855412006378174,2.8900508880615234,2.8295340538024902,2.890038013458252,1973644,USD
2020-04-28,2.892091989517212,2.903575897216797,2.8690030574798584,2.8996849060058594,1896165,USD
2020-04-29,2.89914608001709,3.1771209239959717,2.892199993133545,3.1543190479278564,4226816,USD
2020-04-30,3.151071071624756,3.3462629318237305,3.058577060699463,3.1004929542541504,4123552,USD
2020-05-01,3.1004929542541504,3.23744797706604,3.1004929542541504,3.192812919616699,2041413,USD
2020-05-02,3.1936299800872803,3.2115108966827393,3.1695029735565186,3.204241991043091,2003317,USD
2020-05-03,3.204493999481201,3.2591609954833984,3.1266028881073,3.1546380519866943,2058820,USD
2020-05-04,3.1552209854125977,3.169727087020874,3.033169984817505,3.14438796043396,3262295,USD
2020-05-05,3.1441569328308105,3.189742088317871,3.10970401763916,3.1567740440368652,2455311,USD
2020-05-06,3.1512250900268555,3.2348949909210205,3.0564169883728027,3.0564169883728027,3942804,USD
2020-05-07,3.0564169883728027,3.1935129165649414,3.012687921524048,3.1659131050109863,3332343,USD
2020-05-08,3.1659131050109863,3.2033519744873047,3.1090750694274902,3.1138579845428467,2640559,USD
2020-05-09,3.114655017852783,3.136323928833008,3.023879051208496,3.0295588970184326,2134038,USD
2020-05-10,3.030405044555664,3.030405044555664,2.6909890174865723,2.7472341060638428,8672322,USD
2020-05-11,2.7488889694213867,2.8095009326934814,2.6213760375976562,2.7290871143341064,5926716,USD
2020-05-12,2.729106903076172,2.853925943374634,2.722795009613037,2.804008960723877,2600540,USD
